id,start,open,high,low,close,vwp,volume,trades
10700,1557478740,6315.71400445,6315.71400445,6315.71400445,6315.71400445,6315.71400445,0.0,0
10701,1557478800,6315.71400445,6315.71400445,6315.71400445,6315.71400445,6315.71400445,0.0,0
10702,1557478860,6317.99999999,6317.99999999,6317.99999999,6317.99999999,6317.99999999,0.00015852,1
10703,1557478920,6317.99999999,6317.99999999,6317.99999999,6317.99999999,6317.99999999,0.0,0
10704,1557478980,6310.00000001,6310.00000001,6310.00000001,6310.00000001,6310.00000001,0.0439,2
10705,1557479040,6310.0,6310.0,6310.0,6310.0,6310.0,0.00020083,1
10706,1557479100,6313.49999997,6317.99999999,6310.0,6310.0,6310.28600038395,1.37800797,19
10707,1557479160,6305.0,6308.0,6305.0,6308.0,6307.94607520372,0.01187654,3
10708,1557479220,6308.0,6308.0,6308.0,6308.0,6308.0,0.133,1
10709,1557479280,6307.86020596,6307.86020596,6307.86020586,6307.86020586,6307.86020587172,0.03220392,4
10710,1557479340,6307.27503922,6307.27503922,6307.27503921,6307.27503921,6307.27503921023,0.07,2
10711,1557479400,6307.27503921,6308.0,6307.27503921,6308.0,6307.27548749861,0.67669038,2
10712,1557479460,6310.0,6310.0,6310.0,6310.0,6310.0,0.008294,2
10713,1557479520,6310.0,6310.0,6310.0,6310.0,6310.0,0.0,0
10714,1557479580,6310.0,6310.0,6310.0,6310.0,6310.0,0.0,0
10715,1557479640,6308.36570284,6308.36570284,6308.36570283,6308.36570283,6308.36570283035,0.04593005,4
10716,1557479700,6308.36570283,6308.36570283,6308.0,6308.0,6308.29190528334,0.56333587,9
10717,1557479760,6311.99999997,6311.99999997,6308.0,6308.0,6308.04743503268,0.26719155,13
10718,1557479820,6310.0,6310.0,6301.94444389,6301.94444389,6307.74409915862,0.09700355,4
10719,1557479880,6297.99999999,6302.89999999,6297.99999999,6302.89999998,6299.02739765155,0.28085005,7
10720,1557479940,6302.89999998,6302.99999998,6302.89999998,6302.99999998,6302.94538923065,0.31626768,13
10721,1557480000,6302.99999998,6302.99999998,6302.99999998,6302.99999998,6302.99999998,0.08490725,2
10722,1557480060,6302.99999998,6302.99999998,6302.89999998,6302.89999998,6302.92407964645,0.04870055,5
10723,1557480120,6302.89999998,6302.89999998,6302.89999998,6302.89999998,6302.89999998,0.12875976,3
10724,1557480180,6302.89999998,6302.89999998,6302.89999998,6302.89999998,6302.89999998,0.7320376,6
10725,1557480240,6302.89999998,6302.89999998,6302.89999998,6302.89999998,6302.89999998,0.0,0
10726,1557480300,6300.05476744,6300.05476744,6300.05476743,6300.05476743,6300.05476743015,0.10300044,2
10727,1557480360,6300.99999999,6300.99999999,6298.7654,6298.7654,6298.95679231621,0.09264797,6
10728,1557480420,6298.7654,6298.7654,6294.87654001,6294.87654001,6298.75679620639,0.90398728,9
10729,1557480480,6297.39449061,6305.0,6297.39449061,6305.0,6301.78805814219,0.41228596,21
10730,1557480540,6305.0,6305.0,6297.39449061,6297.39449061,6304.87329629409,4.05831797,17
10731,1557480600,6297.39449061,6305.55861201,6293.999998,6293.999998,6298.13007840705,2.51038996,40
10732,1557480660,6293.999998,6293.99999999,6293.999998,6293.999998,6293.99999825975,0.3303637,8
10733,1557480720,6293.999998,6293.99999999,6293.999998,6293.999998,6293.99999867823,0.18000832,4
10734,1557480780,6293.99999999,6293.99999999,6293.99999999,6293.99999999,6293.99999999,0.03859401,3
10735,1557480840,6293.99999999,6293.99999999,6293.99999999,6293.99999999,6293.99999999,0.0,0
10736,1557480900,6293.99999999,6300.0,6293.99999999,6300.0,6297.26544208758,0.07212914,6
10737,1557480960,6299.03620505,6299.03620505,6299.03620505,6299.03620505,6299.03620505,0.00158664,1
10738,1557481020,6299.03620504,6300.0,6299.03620504,6300.0,6299.44506151685,0.0086838,2
10739,1557481080,6300.0,6307.0256116,6299.03620505,6307.0256116,6302.52531197324,1.03434198,8
10740,1557481140,6306.99999993,6308.99999985,6306.99999993,6308.99999985,6308.64941132073,0.00099313,2
10741,1557481200,6304.07644196,6316.31941666,6304.07644196,6315.99999989,6308.89185091751,5.42582012,15
10742,1557481260,6304.07644198,6304.07644198,6299.03620515,6299.03620515,6303.67053059567,0.02200196,4
10743,1557481320,6317.06426276,6317.06426276,6317.0642627,6317.0642627,6317.06426274,0.00090615,5
10744,1557481380,6317.06426305,6317.12836516,6317.06426305,6317.12836516,6317.09392638636,0.05937822,4
10745,1557481440,6317.06426305,6319.0,6317.06426305,6317.06426305,6317.06834875673,0.1148956,8
10746,1557481500,6317.06426305,6321.0,6317.06426305,6321.0,6317.07457671839,0.15219042,10
10747,1557481560,6317.06426305,6321.29774049,6317.06426305,6317.06426305,6317.0658443116,0.43313009,10
10748,1557481620,6317.06426305,6317.06426305,6317.06426305,6317.06426305,6317.06426305,0.0,0
10749,1557481680,6317.06426306,6317.06426306,6317.06426306,6317.06426306,6317.06426306,0.00789924,1
10750,1557481740,6317.06426306,6317.06426306,6317.06426306,6317.06426306,6317.06426306,0.0,0
10751,1557481800,6317.06426306,6320.82672511,6317.06426306,6320.82672511,6320.74708420165,0.04623622,4
10752,1557481860,6320.82672511,6320.82672511,6320.82672511,6320.82672511,6320.82672511,0.0,0
10753,1557481920,6320.82672511,6320.82672511,6320.82672511,6320.82672511,6320.82672511,0.0,0
10754,1557481980,6314.00835055,6318.51995674,6301.29774362,6318.51995674,6313.933145806,0.21366402,6
10755,1557482040,6315.99254876,6318.51995673,6315.99254876,6318.51995673,6316.08669586427,0.07913245,3
10756,1557482100,6318.0,6318.51995673,6318.0,6318.51995673,6318.48129921569,0.03594738,4
10757,1557482160,6301.29774105,6301.29774105,6301.29774105,6301.29774105,6301.29774105,0.05157641,2
10758,1557482220,6301.29774105,6301.29774105,6301.29774105,6301.29774105,6301.29774105,0.0,0
10759,1557482280,6318.0,6318.51995547,6318.0,6318.51995547,6318.46455532171,0.00529424,4
10760,1557482340,6318.51995547,6318.51995547,6318.51995547,6318.51995547,6318.51995547,0.0,0
10761,1557482400,6317.0,6320.0,6317.0,6320.0,6319.4674132839,0.46897497,9
10762,1557482460,6320.0,6325.0,6320.0,6325.0,6323.36972198422,0.7627112,15
10763,1557482520,6325.0,6326.0,6325.0,6326.0,6325.00039502125,0.96688469,4
10764,1557482580,6320.0,6320.0,6320.0,6320.0,6320.0,0.00027394,1
10765,1557482640,6325.0,6326.0,6325.0,6326.0,6325.66271097486,0.00480152,3
10766,1557482700,6326.0,6326.0,6326.0,6326.0,6326.0,0.0,0
10767,1557482760,6326.0,6326.1944362,6326.0,6326.1944362,6326.00588650199,0.00602681,3
10768,1557482820,6328.0,6328.0,6327.14450117,6327.14450117,6327.99297860417,1.7501123,6
10769,1557482880,6327.14450117,6327.14450117,6327.14450117,6327.14450117,6327.14450117,0.0,0
10770,1557482940,6323.04552616,6323.04552616,6323.04552616,6323.04552616,6323.04552616,0.00069543,1
10771,1557483000,6323.04552612,6323.04552612,6323.04552612,6323.04552612,6323.04552612,0.00079075,1
10772,1557483060,6323.04552612,6323.04552612,6323.04552612,6323.04552612,6323.04552612,0.0,0
10773,1557483120,6320.0,6320.0,6307.9,6307.9,6315.07734335407,0.1217964,3
10774,1557483180,6306.34874871,6306.34874871,6306.34874871,6306.34874871,6306.34874871,0.76032037,2
10775,1557483240,6306.34874871,6306.34874871,6306.34874871,6306.34874871,6306.34874871,0.0,0
10776,1557483300,6307.00000001,6322.39998551,6303.5,6322.39998551,6304.56746647262,0.35202569,9
10777,1557483360,6310.2212747,6310.2212747,6307.00000001,6307.00000001,6307.00369171235,0.159,2
10778,1557483420,6307.00000001,6307.00000001,6307.00000001,6307.00000001,6307.00000001,0.0,0
10779,1557483480,6307.00000001,6307.00000001,6307.00000001,6307.00000001,6307.00000001,0.0,0
10780,1557483540,6307.00000001,6307.00000001,6307.00000001,6307.00000001,6307.00000001,0.0,0
10781,1557483600,6313.39999328,6316.67345825,6313.39999328,6316.67345825,6316.37900303111,0.32691281,6
10782,1557483660,6310.99999774,6310.99999774,6310.99999773,6310.99999773,6310.9999977303,0.05300216,4
10783,1557483720,6310.99999773,6310.99999773,6310.99999773,6310.99999773,6310.99999773,0.51891684,2
10784,1557483780,6310.99999772,6310.99999773,6310.99999772,6310.99999773,6310.99999772943,0.04706598,7
10785,1557483840,6310.99999772,6310.99999773,6310.99999772,6310.99999773,6310.99999772924,0.05562887,6
10786,1557483900,6310.99999773,6310.99999773,6310.99999773,6310.99999773,6310.99999773,0.0,0
10787,1557483960,6310.99999773,6311.0,6310.99999773,6311.0,6310.99999773188,0.38637568,4
10788,1557484020,6312.0,6312.0,6312.0,6312.0,6312.0,0.00065485,2
10789,1557484080,6312.0,6312.0,6311.0,6311.0,6311.12526017783,0.1238,3
10790,1557484140,6317.99999881,6317.99999881,6317.99999881,6317.99999881,6317.99999881,0.00168405,1
10791,1557484200,6315.0,6317.0,6315.0,6317.0,6315.59271743962,0.00080988,4
10792,1557484260,6317.0,6317.0,6317.0,6317.0,6317.0,0.00994889,3
10793,1557484320,6317.0,6317.0,6317.0,6317.0,6317.0,0.0,0
10794,1557484380,6317.0,6317.0,6317.0,6317.0,6317.0,0.0,0
10795,1557484440,6317.0,6317.99999928,6317.0,6317.99999928,6317.91423870229,0.27345134,6
10796,1557484500,6317.99999928,6317.99999928,6317.99999928,6317.99999928,6317.99999928,0.0,0
10797,1557484560,6316.99999999,6316.99999999,6316.99999999,6316.99999999,6316.99999999,0.03113372,1
10798,1557484620,6316.99999999,6316.99999999,6316.99999999,6316.99999999,6316.99999999,0.0,0
10799,1557484680,6310.99999773,6310.99999773,6310.99999773,6310.99999773,6310.99999773,0.00597364,1
10800,1557484740,6310.99999773,6310.99999773,6310.99999773,6310.99999773,6310.99999773,0.0199707,1
10801,1557484800,6310.99999773,6310.99999773,6310.99999773,6310.99999773,6310.99999773,0.0,0
10802,1557484860,6306.99998774,6306.99998774,6301.2977405,6301.2977405,6302.98875420203,0.05646511,2
10803,1557484920,6301.2977405,6301.2977405,6301.2977405,6301.2977405,6301.2977405,0.0,0
10804,1557484980,6301.29774049,6301.29774049,6301.29774049,6301.29774049,6301.29774049,0.00331524,1
10805,1557485040,6300.99998774,6300.99998775,6300.99998774,6300.99998774,6300.99998774008,0.18999902,9
10806,1557485100,6300.99998774,6300.99998774,6300.99998774,6300.99998774,6300.99998774,0.12098442,5
10807,1557485160,6300.99998774,6300.99998774,6300.99998774,6300.99998774,6300.99998774,0.0,0
10808,1557485220,6300.99998774,6300.99998774,6300.99998774,6300.99998774,6300.99998774,0.0,0
10809,1557485280,6300.99998774,6300.99998774,6300.99998774,6300.99998774,6300.99998774,0.0,0
10810,1557485340,6301.0,6301.0,6301.0,6301.0,6301.0,0.00830048,4
10811,1557485400,6301.0,6301.0,6300.0,6300.0,6300.61804539667,3.00800162,13
10812,1557485460,6300.0,6300.0,6300.0,6300.0,6300.0,0.0,0
10813,1557485520,6300.0,6300.0,6300.0,6300.0,6300.0,0.054823,5
10814,1557485580,6300.0,6300.0,6300.0,6300.0,6300.0,0.08472362,11
10815,1557485640,6301.29773923,6320.0,6301.29773923,6320.0,6318.711838979,20.0,72
10816,1557485700,6315.09999988,6340.00000001,6300.00000001,6300.00000002,6330.25674706409,41.37018938,82
10817,1557485760,6300.00000002,6300.00000002,6300.00000001,6300.00000001,6300.00000001932,0.11069198,8
10818,1557485820,6300.00000001,6300.00000006,6300.00000001,6300.00000001,6300.00000001022,0.36851698,8
10819,1557485880,6300.73343337,6300.73343337,6300.73343337,6300.73343337,6300.73343337,0.17255699,5
10820,1557485940,6300.73343337,6300.73343337,6298.45554921,6298.45554921,6300.01019119874,21.90063995,94
10821,1557486000,6298.45554921,6298.45554921,6293.999998,6293.999998,6295.25893407185,2.18900581,18
10822,1557486060,6293.999998,6293.999998,6293.999998,6293.999998,6293.999998,0.13990121,3
10823,1557486120,6293.999998,6293.999998,6290.0,6290.0,6292.69161438351,0.83821006,27
10824,1557486180,6292.00915538,6292.00915538,6292.00915538,6292.00915538,6292.00915538,0.00115798,1
10825,1557486240,6295.11704,6295.11704,6295.11704,6295.11704,6295.11704,3.27130767,8
10826,1557486300,6295.11704,6295.7,6292.56710144,6295.61724,6295.33614478862,2.37052735,11
10827,1557486360,6295.61724,6295.61724,6295.61724,6295.61724,6295.61724,0.02342747,4
10828,1557486420,6296.39979072,6302.4,6296.39979072,6302.4,6300.03673083959,1.45637558,12
10829,1557486480,6302.4,6302.4,6302.4,6302.4,6302.4,0.00016862,1
10830,1557486540,6302.39495,6302.39495,6302.39495,6302.39495,6302.39495,0.53720433,4
10831,1557486600,6304.40930058,6306.14741999,6304.40930058,6305.0,6304.61082273099,0.1831046,6
10832,1557486660,6305.0,6305.0,6305.0,6305.0,6305.0,0.0,0
10833,1557486720,6306.14741891,6306.14741891,6301.62095773,6301.62095773,6306.11649023031,0.03413888,4
10834,1557486780,6301.62095773,6306.1474178,6293.83575238,6306.1474178,6301.07448537947,1.82938556,15
10835,1557486840,6296.50000028,6296.50000028,6296.0,6296.0,6296.19275347221,0.06492875,3
10836,1557486900,6295.60000017,6295.60000017,6291.14742008,6295.60000017,6294.83627976322,0.46335889,6
10837,1557486960,6295.60000016,6295.60000016,6295.60000016,6295.60000016,6295.60000016,0.01275763,1
10838,1557487020,6291.14746456,6291.14746456,6291.14746456,6291.14746456,6291.14746456,0.35065591,2
10839,1557487080,6291.14746456,6291.14746456,6291.14746456,6291.14746456,6291.14746456,0.0,0
10840,1557487140,6300.5999994,6300.5999994,6291.2,6291.2,6293.00874593732,0.83415895,3
10841,1557487200,6300.59999787,6300.59999787,6300.59999787,6300.59999787,6300.59999787,0.01330473,1
10842,1557487260,6300.59999787,6300.59999787,6300.59999787,6300.59999787,6300.59999787,0.0,0
10843,1557487320,6291.24742014,6291.24742014,6291.24742014,6291.24742014,6291.24742014,0.00187329,1
10844,1557487380,6291.24742014,6291.24742014,6291.24742014,6291.24742014,6291.24742014,0.00831087,2
10845,1557487440,6292.59999849,6292.5999985,6291.59999928,6291.59999928,6292.43103717477,0.12601845,4
10846,1557487500,6291.24742014,6291.59999929,6291.14746456,6291.14746469,6291.50621676833,1.37095549,6
10847,1557487560,6291.14746469,6291.14746469,6291.14746469,6291.14746469,6291.14746469,0.0,0
10848,1557487620,6291.14746469,6291.14746469,6291.14746469,6291.14746469,6291.14746469,0.0,0
10849,1557487680,6291.14746469,6291.14746469,6291.14746469,6291.14746469,6291.14746469,0.0,0
10850,1557487740,6291.14746469,6291.14746469,6291.14746469,6291.14746469,6291.14746469,0.0,0
10851,1557487800,6296.10000038,6296.10000038,6296.10000037,6296.10000037,6296.10000037833,0.49900002,3
10852,1557487860,6297.0,6298.0,6297.0,6298.0,6297.00232295329,0.00015928,2
10853,1557487920,6297.0,6297.0,6297.0,6297.0,6297.0,0.00015891,1
10854,1557487980,6297.0,6297.0,6297.0,6297.0,6297.0,0.0,0
10855,1557488040,6297.99999999,6297.99999999,6297.99999999,6297.99999999,6297.99999999,0.00414841,2
10856,1557488100,6297.99999999,6297.99999999,6297.99999999,6297.99999999,6297.99999999,0.0,0
10857,1557488160,6298.0,6299.0,6298.0,6299.0,6298.50058276894,0.00031745,2
10858,1557488220,6298.90000008,6300.0,6298.90000008,6300.0,6298.99926485249,0.01483909,2
10859,1557488280,6302.0,6307.11432257,6302.0,6304.99999986,6305.41932918034,0.61557522,9
10860,1557488340,6304.99999986,6304.99999986,6304.99999986,6304.99999986,6304.99999986,0.0188543,1
10861,1557488400,6305.6,6308.99999993,6305.6,6306.20000004,6308.99386553397,2.21563079,7
10862,1557488460,6308.0,6314.99999998,6308.0,6311.99999956,6314.32928020126,2.12029538,11
10863,1557488520,6307.4,6307.4,6307.4,6307.4,6307.4,0.10257891,2
10864,1557488580,6307.40000009,6307.40000009,6307.40000009,6307.40000009,6307.40000009,0.01127311,1
10865,1557488640,6307.40000018,6307.40000018,6305.6,6305.6,6305.94984597454,0.26036193,10
10866,1557488700,6305.6,6308.15884552,6305.6,6308.15884541,6306.67439911456,0.04153064,3
10867,1557488760,6305.6,6306.99999995,6304.99999986,6306.99999995,6305.12964281115,0.1758718,12
10868,1557488820,6300.80000049,6300.8000005,6300.8,6300.8,6300.80000002439,0.39269931,4
10869,1557488880,6300.8,6300.8,6300.8,6300.8,6300.8,0.0,0
10870,1557488940,6300.00000001,6300.00000001,6297.0,6298.0,6297.2929457294,0.17036531,4
10871,1557489000,6299.0,6299.0,6299.0,6299.0,6299.0,0.00015891,1
10872,1557489060,6300.80000031,6306.45171682,6300.80000031,6305.99999994,6302.09964052642,0.01323157,3
10873,1557489120,6305.99999861,6305.99999865,6299.0,6304.59841399,6305.30479298608,5.36120979,15
10874,1557489180,6304.59841399,6304.59841399,6299.0,6304.59841399,6304.34700459547,0.11612044,4
10875,1557489240,6299.0,6299.0,6299.0,6299.0,6299.0,0.03392848,6
10876,1557489300,6299.00000001,6299.00000014,6299.00000001,6299.00000014,6299.00000013879,0.53190273,5
10877,1557489360,6304.0,6304.0,6304.0,6304.0,6304.0,0.00016021,1
10878,1557489420,6300.40000001,6305.44665186,6300.40000001,6305.44665186,6305.42185185541,0.34254992,5
10879,1557489480,6305.44665171,6305.44665187,6305.44665171,6305.44665187,6305.44665171945,0.23283796,3
10880,1557489540,6305.44665187,6306.0,6305.44665187,6306.0,6305.44668135646,2.98617406,3
10881,1557489600,6307.0,6312.0,6299.00199043,6299.00199043,6301.77348490808,3.37615309,14
10882,1557489660,6299.15466296,6299.15466296,6299.15466296,6299.15466296,6299.15466296,0.03580948,2
10883,1557489720,6299.0,6299.0,6299.0,6299.0,6299.0,0.06893091,1
10884,1557489780,6299.00000001,6299.00000015,6299.0,6299.0,6299.00000008972,0.0947629,5
10885,1557489840,6299.00000015,6299.00000015,6289.50000093,6289.50000093,6293.64234580824,1.15350893,14
10886,1557489900,6289.50000093,6289.50000093,6289.50000093,6289.50000093,6289.50000093,0.05536149,3
10887,1557489960,6289.50000093,6289.50000093,6289.50000093,6289.50000093,6289.50000093,0.0,0
10888,1557490020,6288.93147171,6288.93147171,6271.91072554,6271.91072554,6282.14180344909,2.13178675,23
10889,1557490080,6279.99999993,6279.99999993,6271.91072555,6279.0,6273.7485893759,0.0193628,4
10890,1557490140,6279.39542477,6279.47571268,6279.39542477,6279.47571268,6279.47213257937,0.12357487,2
10891,1557490200,6284.0,6286.0,6284.0,6286.0,6285.0,0.00032078,2
10892,1557490260,6287.99999885,6287.99999897,6287.99999885,6287.99999897,6287.99999892096,3.41094465,6
10893,1557490320,6284.0,6287.39999999,6284.0,6284.0,6286.17692886063,0.02379389,4
10894,1557490380,6284.99999987,6284.99999995,6270.0,6270.0,6280.29665375877,3.33067202,16
10895,1557490440,6279.79999972,6279.79999972,6279.79999972,6279.79999972,6279.79999972,0.21220799,1
10896,1557490500,6277.0,6277.0,6276.0,6277.0,6276.99682143832,0.05045993,3
10897,1557490560,6277.0,6278.59668088,6277.0,6278.59668088,6277.21749445151,0.17686911,4
10898,1557490620,6281.16822942,6281.16822942,6279.99668104,6279.99668104,6281.00330900182,0.249,3
10899,1557490680,6284.0,6284.0,6280.42669819,6280.42669819,6280.45229716471,0.02238847,2
10900,1557490740,6284.0,6284.0,6284.0,6284.0,6284.0,0.00032078,2
10901,1557490800,6284.99999999,6284.99999999,6284.99999999,6284.99999999,6284.99999999,0.00099092,1
10902,1557490860,6284.99999999,6284.99999999,6284.99999999,6284.99999999,6284.99999999,0.0,0
10903,1557490920,6284.99999999,6284.99999999,6284.99999999,6284.99999999,6284.99999999,0.0,0
10904,1557490980,6283.99999999,6283.99999999,6283.99999999,6283.99999999,6283.99999999,0.27299573,3
10905,1557491040,6283.99999999,6287.0,6283.99999999,6286.29919637,6284.01746923057,0.0692331,7
10906,1557491100,6286.29919637,6286.29919637,6286.29919637,6286.29919637,6286.29919637,0.0,0
10907,1557491160,6287.0,6287.0,6286.29919637,6286.29919637,6286.45679198822,4.53858911,20
10908,1557491220,6288.0,6293.60000029,6288.0,6293.60000029,6293.13455725285,0.00192974,2
10909,1557491280,6293.60000029,6293.60000029,6293.60000029,6293.60000029,6293.60000029,0.0,0
10910,1557491340,6293.72617514,6293.72617514,6293.60000029,6293.60000029,6293.6192922198,0.05861004,3
10911,1557491400,6293.72617514,6293.72617514,6293.72617514,6293.72617514,6293.72617514,0.00675453,2
10912,1557491460,6293.72617514,6303.99999999,6293.72617514,6303.99999999,6294.06240901053,0.12456483,9
10913,1557491520,6302.76845736,6302.76845736,6293.91565029,6293.91565029,6298.50520100447,0.04237879,4
10914,1557491580,6295.73069984,6308.99999996,6295.73069984,6308.99999916,6306.72722294266,0.10183477,8
10915,1557491640,6308.99999916,6309.0,6308.99999916,6309.0,6308.99999921391,0.11532093,8
10916,1557491700,6309.0,6309.39999972,6308.99999916,6308.99999916,6309.01178532011,0.13780012,9
10917,1557491760,6308.99999916,6309.39999953,6308.99999916,6309.39999953,6309.2703957507,0.60842495,9
10918,1557491820,6309.39999953,6309.99999992,6309.39999953,6309.99999992,6309.43038022523,0.07757563,5
10919,1557491880,6309.39999954,6309.39999954,6309.39999953,6309.39999953,6309.39999953081,0.06807659,4
10920,1557491940,6309.39999957,6309.39999957,6309.39999954,6309.39999954,6309.39999954893,0.05103389,2
10921,1557492000,6309.39999958,6309.39999962,6309.39999953,6309.39999962,6309.39999955635,1.25445223,15
10922,1557492060,6309.39999962,6309.39999962,6309.39999962,6309.39999962,6309.39999962,0.02620083,3
10923,1557492120,6310.0,6315.86696599,6310.0,6315.86696599,6311.62211446995,0.07540681,8
10924,1557492180,6314.0,6319.0,6314.0,6319.0,6318.98786405069,0.0658287,4
10925,1557492240,6319.0,6320.0,6319.0,6320.0,6319.99996946066,0.052064,5
10926,1557492300,6320.0,6325.00000004,6320.0,6325.00000004,6324.94608203062,0.05182871,7
10927,1557492360,6325.0,6325.0,6320.0,6320.0,6320.36652185094,0.13022757,5
10928,1557492420,6320.00000001,6320.00000001,6320.0,6320.0,6320.00000000273,0.15628538,3
10929,1557492480,6320.00000015,6320.00000015,6320.00000015,6320.00000015,6320.00000015,0.3,1
10930,1557492540,6320.00000015,6320.00000015,6320.00000015,6320.00000015,6320.00000015,0.0,0
10931,1557492600,6320.00000017,6320.00000017,6320.0,6320.0,6320.00000009307,0.10801406,4
10932,1557492660,6315.09523329,6315.09523329,6315.09523329,6315.09523329,6315.09523329,0.01254251,1
10933,1557492720,6315.09523341,6315.09523353,6315.09523341,6315.09523353,6315.09523352198,0.0238065,2
10934,1557492780,6319.39999999,6319.4,6315.09523357,6318.8,6318.29333738207,0.99575578,21
10935,1557492840,6318.8,6318.8,6315.09523357,6315.76876321,6318.37747235314,0.08019376,6
10936,1557492900,6315.76876318,6315.76876318,6315.76876318,6315.76876318,6315.76876318,0.15867941,1
10937,1557492960,6315.76876318,6315.76876318,6315.76876318,6315.76876318,6315.76876318,0.0,0
10938,1557493020,6319.39999999,6319.4,6316.26574811,6316.26574811,6317.28570995231,0.13448355,9
10939,1557493080,6316.6097713,6316.6097713,6316.6097713,6316.6097713,6316.6097713,0.17291642,2
10940,1557493140,6316.7,6316.70000001,6316.7,6316.7,6316.70000000006,0.25967844,6
10941,1557493200,6316.7,6316.7,6316.7,6316.7,6316.7,0.76222847,10
10942,1557493260,6316.7,6316.70000002,6311.09999999,6311.09999999,6316.51997983121,1.91821252,17
10943,1557493320,6311.09999999,6313.60017806,6311.09999998,6311.27361302,6311.16427507677,0.37607691,5
10944,1557493380,6308.99999916,6308.99999916,6298.27119872,6298.57809804,6299.5177666989,0.04731917,5
10945,1557493440,6298.57809804,6298.57809804,6298.57809804,6298.57809804,6298.57809804,0.00158228,1
10946,1557493500,6305.0,6305.0,6301.94043561,6301.94043561,6302.13597021788,0.00495593,2
10947,1557493560,6301.94043561,6301.94043561,6301.94043561,6301.94043561,6301.94043561,0.0,0
10948,1557493620,6301.94043561,6301.94043561,6301.94043561,6301.94043561,6301.94043561,0.0,0
10949,1557493680,6302.35425377,6302.97448523,6302.35425377,6302.97448523,6302.39744601986,0.20723684,4
10950,1557493740,6303.49323258,6303.75066871,6303.49323258,6303.75066871,6303.73193876866,0.24805169,5
10951,1557493800,6303.87345587,6303.87345591,6303.38230038,6303.38230038,6303.84252804394,0.39083891,7
10952,1557493860,6302.11002346,6302.11002346,6302.11002346,6302.11002346,6302.11002346,0.12428225,1
10953,1557493920,6304.69999992,6305.0,6304.69999992,6305.0,6304.99843491584,0.03044885,2
10954,1557493980,6305.0,6305.0,6305.0,6305.0,6305.0,0.26971,6
10955,1557494040,6309.94043554,6309.94043554,6309.94043554,6309.94043554,6309.94043554,0.3,1
10956,1557494100,6309.94043554,6309.94043554,6309.94043554,6309.94043554,6309.94043554,0.04360843,4
10957,1557494160,6309.94043554,6309.94043554,6309.94043554,6309.94043554,6309.94043554,1.0768082,7
10958,1557494220,6309.94043557,6309.94043565,6308.58207428,6309.94043565,6308.86516447823,0.3201243,4
10959,1557494280,6313.0,6313.0,6311.34116063,6311.34116063,6312.7799540307,0.23058757,6
10960,1557494340,6311.34116063,6318.8,6311.34116063,6318.8,6311.52349272127,0.03361205,3
10961,1557494400,6318.8,6318.8,6318.8,6318.8,6318.8,0.00379978,2
10962,1557494460,6316.39124343,6316.39124343,6316.39124343,6316.39124343,6316.39124343,0.03,1
10963,1557494520,6315.0,6315.0,6310.0,6310.0,6314.50926333487,1.76,5
10964,1557494580,6310.94487892,6310.94487892,6310.94487889,6310.94487889,6310.94487889965,0.09418084,2
10965,1557494640,6310.94487889,6310.94487889,6310.94487889,6310.94487889,6310.94487889,0.0,0
10966,1557494700,6310.94487889,6310.94487889,6310.94487889,6310.94487889,6310.94487889,0.0,0
10967,1557494760,6310.94487889,6310.94487889,6310.94487889,6310.94487889,6310.94487889,0.0,0
10968,1557494820,6310.94487889,6310.94487889,6310.94487889,6310.94487889,6310.94487889,0.0,0
10969,1557494880,6318.8,6320.00000025,6318.8,6320.00000025,6318.98049427755,0.04301456,5
10970,1557494940,6318.80000006,6318.80000006,6318.80000006,6318.80000006,6318.80000006,0.01592146,1
10971,1557495000,6320.00000027,6320.00000027,6316.42863338,6316.42863338,6318.76061291856,0.00456897,2
10972,1557495060,6320.00000027,6320.00000027,6318.0,6318.0,6319.02559862139,0.01981719,2
10973,1557495120,6318.95520484,6320.69999999,6318.95520481,6320.69999999,6320.03747285537,0.13816929,6
10974,1557495180,6324.0,6324.0,6324.0,6324.0,6324.0,0.00015929,1
10975,1557495240,6327.0,6327.0,6325.56940306,6325.56940306,6325.69804583961,0.02121428,2
10976,1557495300,6326.99,6327.0,6326.99,6327.0,6326.99898627415,0.0049323,2
10977,1557495360,6325.56940325,6327.0,6325.56940325,6327.0,6326.27522593325,0.00307386,2
10978,1557495420,6327.0,6334.31567103,6325.56940307,6329.15261086,6328.37668259466,0.10325581,14
10979,1557495480,6333.99999999,6333.99999999,6333.99999999,6333.99999999,6333.99999999,0.00473798,2
10980,1557495540,6333.99999999,6333.99999999,6333.9,6333.9,6333.90373827155,0.04241211,2
10981,1557495600,6333.99999997,6334.21567102,6322.32792036,6333.91567099,6334.00876340352,0.75681166,11
10982,1557495660,6326.4,6326.4,6326.39999999,6326.39999999,6326.39999999085,0.01870941,2
10983,1557495720,6326.39999999,6326.39999999,6326.39999999,6326.39999999,6326.39999999,0.1489575,2
10984,1557495780,6331.79999996,6331.79999997,6331.79999996,6331.79999997,6331.79999996578,0.00375345,2
10985,1557495840,6331.79999997,6331.79999997,6331.79999997,6331.79999997,6331.79999997,0.0,0
10986,1557495900,6326.39999999,6326.39999999,6326.39999999,6326.39999999,6326.39999999,0.09168865,2
10987,1557495960,6326.39999999,6326.39999999,6326.39999999,6326.39999999,6326.39999999,0.0,0
